controller,scenario,seed,min_green,delay_per_trip,trips,wall_s
green_wave,corridor_peak,48,75,41.850149405772406,2945,32.801787417000014
green_wave,corridor_peak,49,75,41.837944369063656,2948,32.68213074999994
green_wave,corridor_peak,50,75,41.96166553595649,2948,32.845852916999775
green_wave,corridor_peak,51,75,41.77560677966091,2950,32.77035100000012
max_pressure,corridor_peak,42,75,42.94048646796845,2919,33.856018792000214
max_pressure,corridor_peak,43,75,43.504193769257085,2921,34.1071005419999
max_pressure,corridor_peak,44,75,42.97301369863024,2920,34.17227329199977
max_pressure,corridor_peak,45,75,43.02089695309827,2921,33.96469758300009
max_pressure,corridor_peak,46,75,42.56460643394933,2922,35.17222425
max_pressure,corridor_peak,47,75,43.06432876712332,2920,34.49988875000008
max_pressure,corridor_peak,48,75,42.74103389250256,2921,34.725069542000256
max_pressure,corridor_peak,49,75,42.94634681288553,2918,35.076680916999976
max_pressure,corridor_peak,50,75,42.78008555783696,2922,34.80246058400007
max_pressure,corridor_peak,51,75,42.9473604929819,2921,34.33630154100001
green_wave,corridor_peak,42,90,45.14457482993194,2940,35.25059658300006
green_wave,corridor_peak,43,90,45.042889191026504,2942,34.59180849999984
green_wave,corridor_peak,44,90,45.01962849352424,2934,34.12903708299973
green_wave,corridor_peak,45,90,44.61732063923835,2941,33.892405125000096
green_wave,corridor_peak,46,90,44.5185219164118,2943,33.88598104099992
green_wave,corridor_peak,47,90,45.2095273716423,2941,34.12374154200006
green_wave,corridor_peak,48,90,44.59461407684452,2941,33.770933916000104
green_wave,corridor_peak,49,90,44.74363821829312,2941,34.26486324999996
green_wave,corridor_peak,50,90,44.5315068027211,2940,34.83646604200021
green_wave,corridor_peak,51,90,44.49805848350907,2941,35.11321350000071
max_pressure,corridor_peak,42,90,48.06175510204088,2940,36.3597333330008
max_pressure,corridor_peak,43,90,47.54322679360755,2941,36.63140249999924
max_pressure,corridor_peak,44,90,47.83342517006815,2940,37.460049000000254
max_pressure,corridor_peak,45,90,48.02628999319279,2938,36.801285749999806
max_pressure,corridor_peak,46,90,47.28474328459703,2941,35.82836466699973
max_pressure,corridor_peak,47,90,47.81441196465002,2942,36.807073416000094
max_pressure,corridor_peak,48,90,47.512665759945506,2941,37.189022667000245
max_pressure,corridor_peak,49,90,47.54979230507326,2937,36.88300887500009
max_pressure,corridor_peak,50,90,47.413923835430175,2941,36.64498833400012
max_pressure,corridor_peak,51,90,47.2620870156356,2942,36.7922948330006
green_wave,corridor_peak,42,5,21.1511179068977,2943,27.695051417
green_wave,corridor_peak,43,5,21.325174991505293,2943,26.708103625
green_wave,corridor_peak,44,5,21.00806999660208,2943,27.647922292000004
green_wave,corridor_peak,45,5,21.16856317934785,2944,31.028593166999997
green_wave,corridor_peak,46,5,21.11561331974172,2943,31.05750512499999
green_wave,corridor_peak,47,5,21.162339558573837,2945,28.530557750000014
green_wave,corridor_peak,48,5,21.269758749575317,2943,27.255028334000002
