controller,seed,vtype,time_loss
max_pressure,43,moto,12.84
max_pressure,43,car,6.86
max_pressure,43,car,16.34
max_pressure,43,moto,8.94
max_pressure,43,moto,20.05
max_pressure,43,moto,3.08
max_pressure,43,auto,2.67
max_pressure,43,moto,2.55
max_pressure,43,moto,33.63
max_pressure,43,car,31.57
max_pressure,43,moto,47.46
max_pressure,43,auto,25.43
max_pressure,43,moto,6.08
max_pressure,43,moto,22.35
max_pressure,43,auto,8.63
max_pressure,43,moto,36.32
max_pressure,43,auto,24.8
max_pressure,43,moto,27.33
max_pressure,43,moto,10.25
max_pressure,43,auto,25.43
max_pressure,43,moto,17.97
max_pressure,43,auto,15.34
max_pressure,43,auto,26.68
max_pressure,43,moto,17.53
max_pressure,43,moto,16.76
max_pressure,43,moto,9.2
max_pressure,43,auto,13.45
max_pressure,43,moto,10.19
max_pressure,43,moto,4.16
max_pressure,43,auto,13.4
max_pressure,43,car,1.75
max_pressure,43,car,16.63
max_pressure,43,auto,5.31
max_pressure,43,auto,36.81
max_pressure,43,moto,27.45
max_pressure,43,car,26.29
max_pressure,43,moto,21.17
max_pressure,43,auto,25.9
max_pressure,43,moto,27.32
max_pressure,43,moto,21.25
max_pressure,43,moto,1.58
max_pressure,43,moto,25.69
max_pressure,43,car,20.77
max_pressure,43,moto,30.87
max_pressure,43,moto,33.54
max_pressure,43,moto,28.17
max_pressure,43,auto,6.23
max_pressure,43,moto,3.96
max_pressure,43,moto,2.15
max_pressure,43,moto,2.45
max_pressure,43,moto,1.7
max_pressure,43,car,43.55
max_pressure,43,auto,36.77
max_pressure,43,auto,42.71
max_pressure,43,auto,34.15
max_pressure,43,auto,35.97
max_pressure,43,car,36.65
max_pressure,43,moto,34.12
max_pressure,43,moto,32.55
max_pressure,43,moto,36.22
max_pressure,43,car,32.26
max_pressure,43,moto,28.41
max_pressure,43,moto,28.35
max_pressure,43,moto,14.23
max_pressure,43,car,46.5
max_pressure,43,moto,31.43
max_pressure,43,moto,28.7
max_pressure,43,moto,21.53
max_pressure,43,auto,12.87
max_pressure,43,moto,13.68
max_pressure,43,moto,49.68
max_pressure,43,moto,7.27
max_pressure,43,moto,15.79
max_pressure,43,car,14.54
max_pressure,43,auto,35.53
max_pressure,43,moto,26.74
max_pressure,43,moto,23.41
max_pressure,43,moto,32.26
max_pressure,43,auto,23.26
max_pressure,43,moto,15.18
max_pressure,43,moto,6.45
max_pressure,43,moto,36.04
max_pressure,43,moto,31.94
max_pressure,43,moto,4.02
max_pressure,43,moto,20.8
max_pressure,43,car,2.9
max_pressure,43,moto,2.96
max_pressure,43,moto,27.41
max_pressure,43,auto,34.95
max_pressure,43,auto,19.18
max_pressure,43,moto,43.38
max_pressure,43,moto,37.45
max_pressure,43,auto,51.59
max_pressure,43,car,49.51
max_pressure,43,moto,41.59
max_pressure,43,moto,43.69
max_pressure,43,car,48.29
max_pressure,43,moto,32.89
max_pressure,43,moto,32.74
max_pressure,43,car,32.55
max_pressure,43,auto,30.33
max_pressure,43,auto,30.31
max_pressure,43,auto,22.41
max_pressure,43,moto,29.3
max_pressure,43,moto,25.05
max_pressure,43,moto,2.49
max_pressure,43,moto,2.05
max_pressure,43,moto,2.8
max_pressure,43,moto,34.03
max_pressure,43,auto,23.74
max_pressure,43,car,40.58
max_pressure,43,moto,37.17
max_pressure,43,moto,47.34
max_pressure,43,moto,40.29
max_pressure,43,moto,41.72
max_pressure,43,auto,52.71
max_pressure,43,auto,38.96
max_pressure,43,auto,32.19
max_pressure,43,moto,30.89
max_pressure,43,moto,10.55
max_pressure,43,moto,52.06
max_pressure,43,moto,28.17
max_pressure,43,moto,18.89
max_pressure,43,auto,19.64
max_pressure,43,moto,22.11
max_pressure,43,moto,12.7
max_pressure,43,auto,27.22
max_pressure,43,moto,2.38
max_pressure,43,moto,20.81
max_pressure,43,moto,16.99
max_pressure,43,moto,6.37
max_pressure,43,moto,21.66
max_pressure,43,auto,19.22
max_pressure,43,moto,4.12
max_pressure,43,moto,26.74
max_pressure,43,car,21.32
max_pressure,43,moto,18.36
max_pressure,43,auto,20.65
max_pressure,43,auto,15.71
max_pressure,43,auto,42.7
max_pressure,43,moto,27.04
max_pressure,43,auto,26.37
max_pressure,43,auto,24.85
max_pressure,43,moto,29.49
max_pressure,43,auto,20.47
max_pressure,43,moto,19.28
max_pressure,43,moto,24.94
max_pressure,43,moto,18.25
max_pressure,43,moto,19.39
max_pressure,43,auto,30.27
max_pressure,43,moto,20.02
max_pressure,43,auto,28.93
max_pressure,43,auto,19.58
max_pressure,43,auto,5.2
max_pressure,43,car,15.12
max_pressure,43,moto,9.82
max_pressure,43,auto,4.63
max_pressure,43,moto,2.13
max_pressure,43,moto,7.17
max_pressure,43,moto,2.01
max_pressure,43,auto,1.04
max_pressure,43,moto,20.04
max_pressure,43,auto,30.33
max_pressure,43,auto,34.24
max_pressure,43,auto,30.3
max_pressure,43,moto,25.99
max_pressure,43,auto,1.62
max_pressure,43,auto,1.24
max_pressure,43,auto,37.67
max_pressure,43,moto,7.85
max_pressure,43,moto,20.19
max_pressure,43,moto,31.76
max_pressure,43,moto,17.03
max_pressure,43,auto,1.2
max_pressure,43,moto,1.99
max_pressure,43,car,25.24
max_pressure,43,auto,37.29
max_pressure,43,auto,23.82
max_pressure,43,moto,27.82
max_pressure,43,moto,24.48
max_pressure,43,moto,29.33
max_pressure,43,moto,1.62
max_pressure,43,moto,33.74
max_pressure,43,moto,2.86
max_pressure,43,auto,1.18
max_pressure,43,car,38.56
max_pressure,43,moto,38.24
max_pressure,43,auto,27.07
max_pressure,43,moto,22.7
max_pressure,43,moto,46.43
max_pressure,43,auto,27.3
max_pressure,43,car,36.45
max_pressure,43,car,11.59
max_pressure,43,moto,33.52
max_pressure,43,car,27.96
max_pressure,43,moto,27.14
max_pressure,43,moto,24.8
max_pressure,43,auto,5.57
max_pressure,43,moto,12.34
max_pressure,43,moto,27.23
max_pressure,43,moto,15.89
max_pressure,43,moto,29.27
max_pressure,43,moto,5.56
max_pressure,43,car,23.69
max_pressure,43,moto,3.49
max_pressure,43,moto,8.71
max_pressure,43,moto,11.91
max_pressure,43,moto,3.39
max_pressure,43,moto,25.06
max_pressure,43,moto,24.64
max_pressure,43,moto,41.89
max_pressure,43,moto,46.74
max_pressure,43,auto,44.68
max_pressure,43,auto,22.46
max_pressure,43,moto,38.67
max_pressure,43,auto,34.1
max_pressure,43,car,27.58
max_pressure,43,car,30.92
max_pressure,43,auto,40.07
max_pressure,43,car,24.35
max_pressure,43,moto,28.83
max_pressure,43,moto,28.13
max_pressure,43,moto,28.16
max_pressure,43,moto,18.46
max_pressure,43,car,1.29
max_pressure,43,car,19.05
max_pressure,43,auto,26.91
max_pressure,43,moto,15.25
max_pressure,43,moto,30.57
max_pressure,43,auto,20.77
max_pressure,43,moto,9.77
max_pressure,43,car,17.53
max_pressure,43,moto,1.85
max_pressure,43,auto,21.48
max_pressure,43,car,20.82
max_pressure,43,moto,2.99
max_pressure,43,auto,1.66
max_pressure,43,moto,35.8
max_pressure,43,auto,29.83
max_pressure,43,auto,1.78
max_pressure,43,moto,32.45
max_pressure,43,moto,31.26
max_pressure,43,car,33.71
max_pressure,43,car,28.89
max_pressure,43,moto,24.89
max_pressure,43,moto,3.28
max_pressure,43,moto,28.01
max_pressure,43,auto,30.45
max_pressure,43,moto,23.93
max_pressure,43,moto,15.58
max_pressure,43,moto,2.09
max_pressure,43,moto,29.39
max_pressure,43,moto,2.19
max_pressure,43,auto,1.13
max_pressure,43,auto,1.16
max_pressure,43,moto,2.64
max_pressure,43,moto,35.85
max_pressure,43,moto,45.31
max_pressure,43,moto,25.24
max_pressure,43,moto,47.7
max_pressure,43,moto,32.34
max_pressure,43,auto,45.29
max_pressure,43,moto,32.39
max_pressure,43,moto,28.48
max_pressure,43,auto,25.87
max_pressure,43,moto,32.47
max_pressure,43,moto,28.49
max_pressure,43,car,30.18
max_pressure,43,moto,18.29
max_pressure,43,auto,5.71
max_pressure,43,moto,28.85
max_pressure,43,car,19.5
max_pressure,43,moto,16.27
max_pressure,43,car,5.0
max_pressure,43,moto,2.56
max_pressure,43,moto,2.55
max_pressure,43,moto,45.62
max_pressure,43,moto,34.64
max_pressure,43,moto,41.56
max_pressure,43,moto,39.9
max_pressure,43,auto,41.06
max_pressure,43,moto,32.22
max_pressure,43,car,41.49
max_pressure,43,moto,31.5
max_pressure,43,auto,38.36
max_pressure,43,auto,41.94
max_pressure,43,moto,30.8
max_pressure,43,auto,28.1
max_pressure,43,moto,32.35
max_pressure,43,auto,7.05
max_pressure,43,moto,18.7
max_pressure,43,moto,29.22
max_pressure,43,moto,22.14
max_pressure,43,auto,29.45
max_pressure,43,moto,31.52
max_pressure,43,moto,31.25
max_pressure,43,auto,14.77
max_pressure,43,auto,25.53
max_pressure,43,moto,29.37
max_pressure,43,moto,24.5
max_pressure,43,moto,15.46
max_pressure,43,auto,23.14
max_pressure,43,moto,10.04
max_pressure,43,moto,2.17
max_pressure,43,moto,45.32
max_pressure,43,moto,39.61
max_pressure,43,car,25.9
max_pressure,43,moto,31.09
max_pressure,43,moto,28.9
max_pressure,43,auto,28.69
max_pressure,43,auto,38.96
max_pressure,43,auto,24.41
max_pressure,43,auto,23.56
max_pressure,43,moto,23.78
max_pressure,43,moto,16.05
max_pressure,43,moto,4.54
max_pressure,43,moto,8.32
max_pressure,43,moto,25.69
max_pressure,43,moto,31.28
max_pressure,43,auto,32.68
max_pressure,43,moto,28.23
max_pressure,43,moto,2.04
max_pressure,43,moto,21.25
max_pressure,43,auto,23.51
max_pressure,43,moto,12.47
max_pressure,43,auto,23.75
max_pressure,43,moto,28.99
max_pressure,43,moto,8.01
max_pressure,43,moto,10.45
max_pressure,43,auto,4.52
max_pressure,43,moto,11.51
max_pressure,43,auto,11.81
max_pressure,43,moto,23.95
max_pressure,43,car,39.87
max_pressure,43,moto,11.24
max_pressure,43,moto,5.89
max_pressure,43,moto,30.47
max_pressure,43,moto,15.71
max_pressure,43,car,32.63
max_pressure,43,auto,34.57
max_pressure,43,auto,27.14
max_pressure,43,moto,16.73
max_pressure,43,auto,31.68
max_pressure,43,moto,32.1
max_pressure,43,car,21.64
max_pressure,43,car,18.45
max_pressure,43,moto,2.32
max_pressure,43,car,15.71
max_pressure,43,moto,2.54
max_pressure,43,moto,19.07
max_pressure,43,moto,2.37
max_pressure,43,moto,26.75
max_pressure,43,moto,27.68
max_pressure,43,moto,28.04
max_pressure,43,car,25.52
max_pressure,43,moto,28.35
max_pressure,43,moto,22.59
max_pressure,43,moto,34.81
max_pressure,43,moto,5.01
max_pressure,43,car,40.1
max_pressure,43,moto,25.09
max_pressure,43,auto,44.56
max_pressure,43,car,42.4
max_pressure,43,car,34.54
max_pressure,43,moto,27.7
max_pressure,43,moto,22.75
max_pressure,43,moto,39.01
max_pressure,43,car,41.35
max_pressure,43,moto,30.89
max_pressure,43,moto,19.63
max_pressure,43,car,30.37
max_pressure,43,moto,26.75
max_pressure,43,moto,32.24
max_pressure,43,moto,29.63
max_pressure,43,car,24.23
max_pressure,43,car,12.43
max_pressure,43,moto,17.08
max_pressure,43,auto,7.27
max_pressure,43,moto,3.28
max_pressure,43,moto,20.49
max_pressure,43,moto,34.4
max_pressure,43,auto,27.75
max_pressure,43,auto,11.23
max_pressure,43,moto,37.67
max_pressure,43,auto,38.0
max_pressure,43,moto,29.55
max_pressure,43,car,27.38
max_pressure,43,car,28.72
max_pressure,43,auto,22.23
max_pressure,43,moto,20.29
max_pressure,43,car,18.92
max_pressure,43,moto,20.57
max_pressure,43,auto,6.89
max_pressure,43,auto,17.76
max_pressure,43,moto,15.79
max_pressure,43,moto,10.7
max_pressure,43,auto,0.94
max_pressure,43,auto,10.82
max_pressure,43,auto,15.86
max_pressure,43,moto,33.09
max_pressure,43,moto,22.06
max_pressure,43,moto,33.92
max_pressure,43,moto,24.44
max_pressure,43,auto,22.33
max_pressure,43,moto,20.22
max_pressure,43,moto,15.3
max_pressure,43,moto,9.42
max_pressure,43,moto,2.78
max_pressure,43,auto,22.96
max_pressure,43,auto,31.19
max_pressure,43,moto,21.36
max_pressure,43,moto,11.0
max_pressure,43,auto,9.48
max_pressure,43,moto,26.71
max_pressure,43,moto,12.71
max_pressure,43,moto,21.16
max_pressure,43,auto,27.24
max_pressure,43,auto,11.89
max_pressure,43,moto,4.32
max_pressure,43,auto,10.49
max_pressure,43,moto,16.19
max_pressure,43,moto,2.38
max_pressure,43,moto,16.78
max_pressure,43,moto,3.57
max_pressure,43,moto,25.31
max_pressure,43,moto,34.32
max_pressure,43,moto,26.5
max_pressure,43,moto,43.76
max_pressure,43,moto,41.21
max_pressure,43,moto,47.6
max_pressure,43,moto,29.94
max_pressure,43,auto,50.86
max_pressure,43,auto,45.15
max_pressure,43,moto,37.0
max_pressure,43,car,32.11
max_pressure,43,auto,25.11
max_pressure,43,moto,22.51
max_pressure,43,auto,41.71
max_pressure,43,moto,32.25
max_pressure,43,moto,20.58
max_pressure,43,moto,34.63
max_pressure,43,moto,27.46
max_pressure,43,moto,8.76
max_pressure,43,moto,22.0
max_pressure,43,moto,27.7
max_pressure,43,auto,22.95
max_pressure,43,car,28.7
max_pressure,43,moto,12.27
max_pressure,43,car,19.55
max_pressure,43,moto,11.21
max_pressure,43,moto,3.22
max_pressure,43,auto,3.75
max_pressure,43,auto,12.7
max_pressure,43,auto,7.81
max_pressure,43,auto,9.34
max_pressure,43,car,1.5
max_pressure,43,moto,4.56
max_pressure,43,auto,21.85
max_pressure,43,moto,24.58
max_pressure,43,auto,41.85
max_pressure,43,auto,25.96
max_pressure,43,moto,21.9
max_pressure,43,moto,24.12
max_pressure,43,moto,25.37
max_pressure,43,moto,20.39
max_pressure,43,auto,17.31
max_pressure,43,moto,20.06
max_pressure,43,auto,30.11
max_pressure,43,car,16.21
max_pressure,43,moto,13.66
max_pressure,43,moto,9.91
max_pressure,43,moto,34.37
max_pressure,43,moto,23.31
max_pressure,43,auto,14.82
max_pressure,43,moto,12.44
max_pressure,43,auto,3.6
max_pressure,43,auto,29.48
max_pressure,43,car,23.94
max_pressure,43,moto,17.62
max_pressure,43,car,15.34
max_pressure,43,moto,26.57
max_pressure,43,moto,22.0
max_pressure,43,car,22.72
max_pressure,43,moto,6.39
max_pressure,43,moto,36.72
max_pressure,43,moto,43.01
max_pressure,43,moto,34.65
max_pressure,43,moto,24.83
max_pressure,43,moto,20.4
max_pressure,43,moto,35.69
max_pressure,43,moto,22.48
max_pressure,43,moto,31.84
max_pressure,43,moto,27.19
max_pressure,43,moto,32.99
max_pressure,43,auto,24.96
max_pressure,43,moto,28.22
max_pressure,43,moto,19.7
max_pressure,43,car,36.1
max_pressure,43,car,20.05
max_pressure,43,moto,20.71
max_pressure,43,moto,28.09
max_pressure,43,car,2.29
max_pressure,43,moto,12.01
max_pressure,43,moto,2.91
max_pressure,43,auto,23.77
max_pressure,43,moto,19.4
max_pressure,43,car,2.86
max_pressure,43,auto,1.05
max_pressure,43,moto,2.39
max_pressure,43,moto,4.17
max_pressure,43,moto,42.8
max_pressure,43,moto,24.25
max_pressure,43,auto,3.01
max_pressure,43,moto,37.0
max_pressure,43,moto,29.82
max_pressure,43,moto,41.05
max_pressure,43,car,36.59
max_pressure,43,moto,32.48
max_pressure,43,moto,32.6
max_pressure,43,moto,42.44
max_pressure,43,auto,35.29
max_pressure,43,moto,11.48
max_pressure,43,moto,24.46
max_pressure,43,auto,20.63
max_pressure,43,car,45.15
max_pressure,43,moto,18.25
max_pressure,43,moto,37.41
max_pressure,43,moto,38.34
max_pressure,43,car,45.85
max_pressure,43,auto,12.23
max_pressure,43,moto,22.9
max_pressure,43,auto,26.66
max_pressure,43,moto,12.3
max_pressure,43,moto,38.83
max_pressure,43,moto,29.12
max_pressure,43,moto,21.85
max_pressure,43,auto,19.03
max_pressure,43,auto,11.44
max_pressure,43,car,8.01
max_pressure,43,car,11.2
max_pressure,43,moto,13.44
max_pressure,43,moto,4.68
max_pressure,43,moto,2.04
max_pressure,43,car,1.65
max_pressure,43,moto,46.01
max_pressure,43,moto,30.77
max_pressure,43,auto,30.63
max_pressure,43,moto,28.7
max_pressure,43,auto,17.04
max_pressure,43,moto,3.94
max_pressure,43,moto,24.9
max_pressure,43,moto,19.58
max_pressure,43,auto,29.98
max_pressure,43,car,27.5
max_pressure,43,moto,30.22
max_pressure,43,moto,22.09
max_pressure,43,car,17.52
max_pressure,43,moto,22.98
max_pressure,43,auto,29.37
max_pressure,43,moto,24.46
max_pressure,43,moto,17.17
max_pressure,43,moto,9.66
max_pressure,43,moto,17.65
max_pressure,43,moto,2.72
max_pressure,43,car,34.29
max_pressure,43,moto,16.8
max_pressure,43,moto,12.81
max_pressure,43,moto,30.7
max_pressure,43,moto,33.87
max_pressure,43,moto,26.22
max_pressure,43,moto,21.1
max_pressure,43,car,28.66
max_pressure,43,moto,28.54
max_pressure,43,moto,15.88
max_pressure,43,moto,26.92
max_pressure,43,moto,28.2
max_pressure,43,car,20.3
max_pressure,43,car,11.5
max_pressure,43,moto,4.0
max_pressure,43,moto,16.45
max_pressure,43,auto,34.56
max_pressure,43,moto,26.63
max_pressure,43,moto,19.35
max_pressure,43,moto,10.9
max_pressure,43,moto,2.53
max_pressure,43,moto,20.06
max_pressure,43,auto,11.6
max_pressure,43,auto,8.68
max_pressure,43,moto,31.93
max_pressure,43,moto,1.77
max_pressure,43,moto,39.67
max_pressure,43,moto,32.63
max_pressure,43,moto,3.12
max_pressure,43,moto,13.9
max_pressure,43,auto,45.28
max_pressure,43,auto,41.96
max_pressure,43,moto,19.01
max_pressure,43,moto,13.09
max_pressure,43,auto,17.86
max_pressure,43,auto,8.32
max_pressure,43,car,9.26
max_pressure,43,car,18.91
max_pressure,43,moto,14.83
max_pressure,43,moto,11.95
max_pressure,43,moto,19.09
max_pressure,43,moto,1.93
max_pressure,43,auto,9.1
max_pressure,43,auto,4.61
max_pressure,43,moto,2.48
max_pressure,43,moto,15.08
max_pressure,43,auto,21.83
max_pressure,43,car,37.0
max_pressure,43,car,39.71
max_pressure,43,auto,37.48
max_pressure,43,auto,27.59
max_pressure,43,moto,33.28
max_pressure,43,auto,21.03
max_pressure,43,auto,23.9
max_pressure,43,moto,26.9
max_pressure,43,moto,18.61
max_pressure,43,moto,4.87
max_pressure,43,moto,23.98
max_pressure,43,moto,24.5
max_pressure,43,moto,24.36
max_pressure,43,auto,13.39
max_pressure,43,moto,28.89
max_pressure,43,moto,20.65
max_pressure,43,auto,20.16
max_pressure,43,moto,19.92
max_pressure,43,moto,3.19
max_pressure,43,moto,21.82
max_pressure,43,auto,8.62
max_pressure,43,moto,44.49
max_pressure,43,moto,41.03
max_pressure,43,moto,29.06
max_pressure,43,auto,30.31
max_pressure,43,auto,39.06
max_pressure,43,car,24.74
max_pressure,43,moto,24.48
max_pressure,43,moto,24.04
max_pressure,43,moto,10.81
max_pressure,43,moto,16.53
max_pressure,43,auto,15.78
max_pressure,43,moto,32.39
max_pressure,43,moto,8.97
max_pressure,43,car,28.28
max_pressure,43,auto,10.81
max_pressure,43,auto,16.19
max_pressure,43,moto,3.63
max_pressure,43,moto,2.64
max_pressure,43,auto,15.21
max_pressure,43,moto,3.15
max_pressure,43,moto,37.74
max_pressure,43,car,45.66
max_pressure,43,car,43.12
max_pressure,43,moto,34.95
max_pressure,43,moto,30.12
max_pressure,43,car,32.75
max_pressure,43,car,36.88
max_pressure,43,moto,32.99
max_pressure,43,auto,24.84
max_pressure,43,auto,33.49
max_pressure,43,moto,15.21
max_pressure,43,moto,30.91
max_pressure,43,moto,2.6
max_pressure,43,car,27.2
max_pressure,43,moto,27.28
max_pressure,43,moto,21.68
max_pressure,43,moto,28.02
max_pressure,43,moto,8.56
max_pressure,43,moto,14.54
max_pressure,43,moto,20.72
max_pressure,43,auto,26.75
max_pressure,43,moto,15.71
max_pressure,43,auto,25.46
max_pressure,43,auto,14.24
max_pressure,43,moto,12.37
max_pressure,43,moto,4.0
max_pressure,43,auto,24.33
max_pressure,43,moto,16.55
max_pressure,43,moto,3.99
max_pressure,43,auto,12.36
max_pressure,43,car,1.29
max_pressure,43,car,2.31
max_pressure,43,auto,44.53
max_pressure,43,auto,39.15
max_pressure,43,moto,25.66
max_pressure,43,car,23.62
max_pressure,43,car,27.29
max_pressure,43,moto,28.38
max_pressure,43,car,27.34
max_pressure,43,moto,21.39
max_pressure,43,moto,21.23
max_pressure,43,moto,24.21
max_pressure,43,moto,25.39
max_pressure,43,car,12.44
max_pressure,43,moto,19.34
max_pressure,43,auto,15.87
max_pressure,43,moto,18.54
max_pressure,43,moto,10.48
max_pressure,43,moto,4.08
max_pressure,43,moto,21.25
max_pressure,43,car,6.43
max_pressure,43,moto,30.7
max_pressure,43,auto,5.17
max_pressure,43,auto,15.35
max_pressure,43,auto,1.0
max_pressure,43,auto,4.76
max_pressure,43,moto,4.84
max_pressure,43,moto,30.14
max_pressure,43,moto,44.78
max_pressure,43,moto,19.06
max_pressure,43,auto,39.68
max_pressure,43,car,35.92
max_pressure,43,moto,7.68
max_pressure,43,moto,24.94
max_pressure,43,moto,15.47
max_pressure,43,auto,23.28
max_pressure,43,moto,30.08
max_pressure,43,auto,24.19
max_pressure,43,auto,26.89
max_pressure,43,auto,22.32
max_pressure,43,auto,24.81
max_pressure,43,moto,17.72
max_pressure,43,car,15.18
max_pressure,43,moto,15.16
max_pressure,43,moto,11.21
max_pressure,43,auto,23.34
max_pressure,43,moto,26.22
max_pressure,43,car,11.66
max_pressure,43,auto,1.28
max_pressure,43,moto,12.91
max_pressure,43,moto,5.85
max_pressure,43,car,26.38
max_pressure,43,auto,29.94
max_pressure,43,car,19.27
max_pressure,43,auto,52.21
max_pressure,43,moto,27.55
max_pressure,43,car,14.59
max_pressure,43,auto,25.31
max_pressure,43,moto,17.57
max_pressure,43,moto,12.1
max_pressure,43,moto,12.99
max_pressure,43,car,21.36
max_pressure,43,moto,24.4
max_pressure,43,moto,19.05
max_pressure,43,auto,20.84
max_pressure,43,moto,28.79
max_pressure,43,moto,27.67
max_pressure,43,moto,19.86
max_pressure,43,moto,9.87
max_pressure,43,moto,30.96
max_pressure,43,moto,17.95
max_pressure,43,auto,31.32
max_pressure,43,moto,21.66
max_pressure,43,auto,5.2
max_pressure,43,moto,14.05
max_pressure,43,car,1.64
max_pressure,43,car,1.12
max_pressure,43,moto,29.45
max_pressure,43,moto,29.56
max_pressure,43,moto,25.89
max_pressure,43,moto,27.44
max_pressure,43,auto,24.33
max_pressure,43,moto,40.91
max_pressure,43,moto,31.71
max_pressure,43,auto,30.74
max_pressure,43,moto,23.91
max_pressure,43,moto,20.8
max_pressure,43,auto,29.4
max_pressure,43,auto,19.74
max_pressure,43,moto,7.4
max_pressure,43,moto,24.32
max_pressure,43,moto,29.08
max_pressure,43,moto,20.22
max_pressure,43,moto,13.42
max_pressure,43,moto,31.68
max_pressure,43,auto,24.51
max_pressure,43,moto,20.87
max_pressure,43,moto,22.63
max_pressure,43,auto,19.05
max_pressure,43,moto,9.42
max_pressure,43,auto,11.61
max_pressure,43,moto,7.26
max_pressure,43,moto,12.25
max_pressure,43,auto,7.15
max_pressure,43,moto,2.33
max_pressure,43,moto,20.62
max_pressure,43,moto,30.1
max_pressure,43,moto,32.62
max_pressure,43,car,22.81
max_pressure,43,moto,23.69
max_pressure,43,moto,27.13
max_pressure,43,moto,24.5
max_pressure,43,moto,18.03
max_pressure,43,moto,25.7
max_pressure,43,car,32.84
max_pressure,43,car,28.69
max_pressure,43,moto,23.39
max_pressure,43,auto,14.24
max_pressure,43,moto,8.84
max_pressure,43,moto,27.57
max_pressure,43,moto,21.4
max_pressure,43,auto,14.64
max_pressure,43,moto,1.87
max_pressure,43,auto,34.21
max_pressure,43,moto,13.63
max_pressure,43,auto,11.35
max_pressure,43,moto,3.37
max_pressure,43,car,16.21
max_pressure,43,car,41.82
max_pressure,43,auto,35.46
max_pressure,43,moto,31.54
max_pressure,43,moto,39.01
max_pressure,43,moto,22.77
max_pressure,43,moto,33.11
max_pressure,43,auto,38.16
max_pressure,43,moto,27.94
max_pressure,43,auto,40.48
max_pressure,43,moto,37.29
max_pressure,43,moto,28.02
max_pressure,43,moto,29.23
max_pressure,43,auto,49.32
max_pressure,43,car,41.29
max_pressure,43,auto,7.88
max_pressure,43,auto,1.41
max_pressure,43,car,57.0
max_pressure,43,moto,32.84
max_pressure,43,moto,24.86
max_pressure,43,moto,10.99
max_pressure,43,moto,28.9
max_pressure,43,auto,21.78
max_pressure,43,moto,17.41
max_pressure,43,auto,45.32
max_pressure,43,auto,19.33
max_pressure,43,moto,20.96
max_pressure,43,moto,22.78
max_pressure,43,car,7.28
max_pressure,43,auto,14.09
max_pressure,43,moto,11.77
max_pressure,43,moto,5.86
max_pressure,43,moto,12.96
max_pressure,43,moto,3.73
max_pressure,43,moto,24.08
max_pressure,43,moto,40.58
max_pressure,43,auto,32.48
max_pressure,43,auto,31.23
max_pressure,43,moto,18.99
max_pressure,43,moto,34.87
max_pressure,43,car,21.24
max_pressure,43,car,31.56
max_pressure,43,car,14.64
max_pressure,43,moto,24.68
max_pressure,43,auto,17.18
max_pressure,43,moto,33.26
max_pressure,43,moto,29.41
max_pressure,43,moto,20.03
max_pressure,43,moto,12.71
max_pressure,43,moto,8.22
max_pressure,43,moto,13.13
max_pressure,43,moto,21.18
max_pressure,43,moto,3.5
max_pressure,43,moto,2.51
max_pressure,43,moto,4.32
max_pressure,43,moto,2.57
max_pressure,43,car,36.47
max_pressure,43,auto,32.65
max_pressure,43,moto,30.31
max_pressure,43,auto,22.54
max_pressure,43,moto,25.08
max_pressure,43,moto,19.89
max_pressure,43,moto,40.34
max_pressure,43,moto,22.81
max_pressure,43,moto,15.81
max_pressure,43,moto,10.85
max_pressure,43,moto,2.59
max_pressure,43,moto,24.79
max_pressure,43,moto,23.03
max_pressure,43,auto,14.37
max_pressure,43,auto,19.24
max_pressure,43,moto,2.34
max_pressure,43,moto,24.92
max_pressure,43,car,26.65
max_pressure,43,moto,18.26
max_pressure,43,moto,25.7
max_pressure,43,auto,14.58
max_pressure,43,car,4.32
max_pressure,43,moto,31.5
max_pressure,43,moto,2.79
max_pressure,43,moto,43.89
max_pressure,43,moto,19.85
max_pressure,43,car,31.7
max_pressure,43,moto,33.09
max_pressure,43,moto,31.09
max_pressure,43,moto,32.99
max_pressure,43,moto,17.52
max_pressure,43,moto,25.61
max_pressure,43,car,8.22
max_pressure,43,moto,25.53
max_pressure,43,car,23.65
max_pressure,43,car,23.01
max_pressure,43,moto,19.97
max_pressure,43,car,14.84
max_pressure,43,moto,13.83
max_pressure,43,moto,19.54
max_pressure,43,car,17.94
max_pressure,43,auto,28.03
max_pressure,43,moto,17.69
max_pressure,43,car,15.75
max_pressure,43,auto,1.07
max_pressure,43,moto,2.13
max_pressure,43,moto,40.08
max_pressure,43,moto,22.89
max_pressure,43,auto,29.37
max_pressure,43,moto,43.66
max_pressure,43,moto,33.32
max_pressure,43,moto,26.52
max_pressure,43,moto,20.57
max_pressure,43,auto,29.27
max_pressure,43,car,17.16
max_pressure,43,auto,28.27
max_pressure,43,auto,18.92
max_pressure,43,moto,1.75
max_pressure,43,car,17.4
max_pressure,43,auto,16.41
max_pressure,43,moto,24.15
max_pressure,43,car,10.2
max_pressure,43,moto,18.6
max_pressure,43,auto,26.17
max_pressure,43,auto,20.45
max_pressure,43,moto,18.01
max_pressure,43,moto,8.52
max_pressure,43,moto,22.79
max_pressure,43,moto,21.7
max_pressure,43,auto,37.99
max_pressure,43,moto,22.29
max_pressure,43,moto,19.68
max_pressure,43,moto,16.92
max_pressure,43,auto,32.89
max_pressure,43,car,37.57
max_pressure,43,moto,21.18
