controller,span,t,ts,phase,halting,vehicles
green_wave,700,3415.0,C3,1,0,7
green_wave,700,3415.0,C3_E,-1,0,6
green_wave,700,3420.0,C1,1,0,3
green_wave,700,3420.0,C2,1,0,7
green_wave,700,3420.0,C3,1,0,7
green_wave,700,3420.0,C3_E,-1,0,7
green_wave,700,3425.0,C1,0,1,4
green_wave,700,3425.0,C2,0,0,7
green_wave,700,3425.0,C3,0,0,7
green_wave,700,3425.0,C3_E,-1,0,6
green_wave,700,3430.0,C1,0,3,6
green_wave,700,3430.0,C2,0,0,7
green_wave,700,3430.0,C3,0,0,7
green_wave,700,3430.0,C3_E,-1,0,2
green_wave,700,3435.0,C1,0,3,10
green_wave,700,3435.0,C2,0,0,7
green_wave,700,3435.0,C3,0,0,7
green_wave,700,3435.0,C3_E,-1,0,0
green_wave,700,3440.0,C1,1,0,7
green_wave,700,3440.0,C2,1,0,5
green_wave,700,3440.0,C3,1,0,4
green_wave,700,3440.0,C3_E,-1,0,0
green_wave,700,3445.0,C1,1,0,8
green_wave,700,3445.0,C2,1,0,6
green_wave,700,3445.0,C3,1,0,6
green_wave,700,3445.0,C3_E,-1,0,7
green_wave,700,3450.0,C1,1,0,6
green_wave,700,3450.0,C2,1,0,7
green_wave,700,3450.0,C3,1,0,7
green_wave,700,3450.0,C3_E,-1,0,7
green_wave,700,3455.0,C1,0,1,6
green_wave,700,3455.0,C2,0,0,10
green_wave,700,3455.0,C3,0,0,7
green_wave,700,3455.0,C3_E,-1,0,6
green_wave,700,3460.0,C1,0,2,6
green_wave,700,3460.0,C2,0,0,10
green_wave,700,3460.0,C3,0,0,7
green_wave,700,3460.0,C3_E,-1,0,0
green_wave,700,3465.0,C1,0,5,8
green_wave,700,3465.0,C2,0,0,10
green_wave,700,3465.0,C3,0,0,7
green_wave,700,3465.0,C3_E,-1,0,0
green_wave,700,3470.0,C1,1,0,3
green_wave,700,3470.0,C2,1,0,5
green_wave,700,3470.0,C3,1,0,5
green_wave,700,3470.0,C3_E,-1,0,0
green_wave,700,3475.0,C1,1,0,5
green_wave,700,3475.0,C2,1,0,8
green_wave,700,3475.0,C3,1,0,9
green_wave,700,3475.0,C3_E,-1,0,4
green_wave,700,3480.0,C1,1,0,4
green_wave,700,3480.0,C2,1,0,7
green_wave,700,3480.0,C3,1,0,10
green_wave,700,3480.0,C3_E,-1,0,6
green_wave,700,3485.0,C1,0,0,5
green_wave,700,3485.0,C2,0,0,8
green_wave,700,3485.0,C3,0,0,10
green_wave,700,3485.0,C3_E,-1,0,7
green_wave,700,3490.0,C1,0,1,9
green_wave,700,3490.0,C2,0,0,8
green_wave,700,3490.0,C3,0,0,10
green_wave,700,3490.0,C3_E,-1,0,3
green_wave,700,3495.0,C1,0,3,15
green_wave,700,3495.0,C2,0,0,8
green_wave,700,3495.0,C3,0,0,10
green_wave,700,3495.0,C3_E,-1,0,1
green_wave,700,3500.0,C1,1,0,15
green_wave,700,3500.0,C2,1,0,3
green_wave,700,3500.0,C3,1,0,5
green_wave,700,3500.0,C3_E,-1,0,0
green_wave,700,3505.0,C1,1,0,12
green_wave,700,3505.0,C2,1,0,6
green_wave,700,3505.0,C3,1,0,6
green_wave,700,3505.0,C3_E,-1,0,9
green_wave,700,3510.0,C1,1,0,10
green_wave,700,3510.0,C2,1,0,12
green_wave,700,3510.0,C3,1,0,8
green_wave,700,3510.0,C3_E,-1,0,10
green_wave,700,3515.0,C1,0,1,12
green_wave,700,3515.0,C2,0,0,14
green_wave,700,3515.0,C3,0,0,8
green_wave,700,3515.0,C3_E,-1,0,10
green_wave,700,3520.0,C1,0,6,12
green_wave,700,3520.0,C2,0,0,14
green_wave,700,3520.0,C3,0,0,8
green_wave,700,3520.0,C3_E,-1,0,1
green_wave,700,3525.0,C1,0,9,14
green_wave,700,3525.0,C2,0,0,14
green_wave,700,3525.0,C3,0,1,8
green_wave,700,3525.0,C3_E,-1,0,0
green_wave,700,3530.0,C1,1,3,11
green_wave,700,3530.0,C2,1,0,10
green_wave,700,3530.0,C3,1,0,4
green_wave,700,3530.0,C3_E,-1,0,0
green_wave,700,3535.0,C1,1,0,5
green_wave,700,3535.0,C2,1,0,12
green_wave,700,3535.0,C3,1,0,10
green_wave,700,3535.0,C3_E,-1,0,7
green_wave,700,3540.0,C1,1,0,6
green_wave,700,3540.0,C2,1,0,13
green_wave,700,3540.0,C3,1,0,14
green_wave,700,3540.0,C3_E,-1,0,8
green_wave,700,3545.0,C1,0,1,9
green_wave,700,3545.0,C2,0,0,14
green_wave,700,3545.0,C3,0,0,14
green_wave,700,3545.0,C3_E,-1,0,6
green_wave,700,3550.0,C1,0,1,11
green_wave,700,3550.0,C2,0,0,14
green_wave,700,3550.0,C3,0,0,14
green_wave,700,3550.0,C3_E,-1,0,2
green_wave,700,3555.0,C1,0,4,13
green_wave,700,3555.0,C2,0,0,14
green_wave,700,3555.0,C3,0,0,14
green_wave,700,3555.0,C3_E,-1,0,1
green_wave,700,3560.0,C1,1,1,11
green_wave,700,3560.0,C2,1,0,10
green_wave,700,3560.0,C3,1,0,10
green_wave,700,3560.0,C3_E,-1,0,0
green_wave,700,3565.0,C1,1,0,7
green_wave,700,3565.0,C2,1,0,10
green_wave,700,3565.0,C3,1,0,10
green_wave,700,3565.0,C3_E,-1,0,7
green_wave,700,3570.0,C1,1,0,6
green_wave,700,3570.0,C2,1,0,12
green_wave,700,3570.0,C3,1,0,14
green_wave,700,3570.0,C3_E,-1,0,14
green_wave,700,3575.0,C1,0,0,6
green_wave,700,3575.0,C2,0,0,13
green_wave,700,3575.0,C3,0,0,14
green_wave,700,3575.0,C3_E,-1,0,14
green_wave,700,3580.0,C1,0,4,6
green_wave,700,3580.0,C2,0,0,13
green_wave,700,3580.0,C3,0,0,14
green_wave,700,3580.0,C3_E,-1,0,6
green_wave,700,3585.0,C1,0,6,7
green_wave,700,3585.0,C2,0,0,13
green_wave,700,3585.0,C3,0,0,14
green_wave,700,3585.0,C3_E,-1,0,0
green_wave,700,3590.0,C1,1,0,6
green_wave,700,3590.0,C2,1,0,8
green_wave,700,3590.0,C3,1,0,9
green_wave,700,3590.0,C3_E,-1,0,0
green_wave,700,3595.0,C1,1,0,8
green_wave,700,3595.0,C2,1,0,7
green_wave,700,3595.0,C3,1,0,12
green_wave,700,3595.0,C3_E,-1,0,9
max_pressure,400,0.0,C1,0,0,0
max_pressure,400,0.0,C2,0,0,0
max_pressure,400,0.0,C3,0,0,0
max_pressure,400,0.0,C3_E,-1,0,0
max_pressure,400,5.0,C1,0,0,1
max_pressure,400,5.0,C2,0,0,0
max_pressure,400,5.0,C3,0,0,0
max_pressure,400,5.0,C3_E,-1,0,0
max_pressure,400,10.0,C1,0,0,1
max_pressure,400,10.0,C2,0,0,0
max_pressure,400,10.0,C3,0,0,0
max_pressure,400,10.0,C3_E,-1,0,0
max_pressure,400,15.0,C1,0,0,3
max_pressure,400,15.0,C2,0,0,0
max_pressure,400,15.0,C3,0,0,0
max_pressure,400,15.0,C3_E,-1,0,0
max_pressure,400,20.0,C1,0,0,6
max_pressure,400,20.0,C2,0,0,0
max_pressure,400,20.0,C3,0,0,0
max_pressure,400,20.0,C3_E,-1,0,0
max_pressure,400,25.0,C1,0,1,7
max_pressure,400,25.0,C2,0,0,0
max_pressure,400,25.0,C3,1,0,0
max_pressure,400,25.0,C3_E,-1,0,0
max_pressure,400,30.0,C1,1,0,4
max_pressure,400,30.0,C2,0,0,0
max_pressure,400,30.0,C3,1,0,0
max_pressure,400,30.0,C3_E,-1,0,0
max_pressure,400,35.0,C1,1,0,3
max_pressure,400,35.0,C2,0,0,6
max_pressure,400,35.0,C3,1,0,0
max_pressure,400,35.0,C3_E,-1,0,0
max_pressure,400,40.0,C1,1,0,3
max_pressure,400,40.0,C2,0,0,7
max_pressure,400,40.0,C3,0,0,0
max_pressure,400,40.0,C3_E,-1,0,0
max_pressure,400,45.0,C1,0,0,5
max_pressure,400,45.0,C2,0,0,7
max_pressure,400,45.0,C3,0,0,0
max_pressure,400,45.0,C3_E,-1,0,0
max_pressure,400,50.0,C1,0,1,5
max_pressure,400,50.0,C2,1,0,2
max_pressure,400,50.0,C3,0,0,0
max_pressure,400,50.0,C3_E,-1,0,0
max_pressure,400,55.0,C1,0,2,5
max_pressure,400,55.0,C2,1,0,0
max_pressure,400,55.0,C3,1,0,7
max_pressure,400,55.0,C3_E,-1,0,0
max_pressure,400,60.0,C1,1,0,1
max_pressure,400,60.0,C2,1,0,0
max_pressure,400,60.0,C3,1,0,7
max_pressure,400,60.0,C3_E,-1,0,0
max_pressure,400,65.0,C1,1,0,1
max_pressure,400,65.0,C2,0,0,5
max_pressure,400,65.0,C3,1,0,5
max_pressure,400,65.0,C3_E,-1,0,1
max_pressure,400,70.0,C1,1,0,3
max_pressure,400,70.0,C2,0,0,5
max_pressure,400,70.0,C3,0,0,4
max_pressure,400,70.0,C3_E,-1,0,3
max_pressure,400,75.0,C1,0,0,3
max_pressure,400,75.0,C2,0,0,5
max_pressure,400,75.0,C3,0,4,4
max_pressure,400,75.0,C3_E,-1,0,3
max_pressure,400,80.0,C1,0,1,4
max_pressure,400,80.0,C2,1,0,0
max_pressure,400,80.0,C3,0,4,4
max_pressure,400,80.0,C3_E,-1,0,2
max_pressure,400,85.0,C1,0,1,5
max_pressure,400,85.0,C2,1,0,0
max_pressure,400,85.0,C3,1,0,5
max_pressure,400,85.0,C3_E,-1,0,0
max_pressure,400,90.0,C1,1,0,2
max_pressure,400,90.0,C2,1,0,0
max_pressure,400,90.0,C3,1,0,5
max_pressure,400,90.0,C3_E,-1,0,4
max_pressure,400,95.0,C1,1,0,2
max_pressure,400,95.0,C2,0,0,4
max_pressure,400,95.0,C3,1,0,2
max_pressure,400,95.0,C3_E,-1,0,4
max_pressure,400,100.0,C1,1,0,1
max_pressure,400,100.0,C2,0,0,5
max_pressure,400,100.0,C3,0,0,0
max_pressure,400,100.0,C3_E,-1,0,9
max_pressure,400,105.0,C1,0,0,4
max_pressure,400,105.0,C2,0,0,5
max_pressure,400,105.0,C3,0,0,0
max_pressure,400,105.0,C3_E,-1,0,5
max_pressure,400,110.0,C1,0,1,4
max_pressure,400,110.0,C2,1,0,2
max_pressure,400,110.0,C3,0,0,0
max_pressure,400,110.0,C3_E,-1,0,3
max_pressure,400,115.0,C1,0,1,4
max_pressure,400,115.0,C2,1,0,0
max_pressure,400,115.0,C3,1,0,5
max_pressure,400,115.0,C3_E,-1,0,0
max_pressure,400,120.0,C1,1,0,2
max_pressure,400,120.0,C2,1,0,0
max_pressure,400,120.0,C3,1,0,5
max_pressure,400,120.0,C3_E,-1,0,0
max_pressure,400,125.0,C1,1,0,3
max_pressure,400,125.0,C2,0,0,4
max_pressure,400,125.0,C3,1,0,4
max_pressure,400,125.0,C3_E,-1,0,0
max_pressure,400,130.0,C1,1,0,3
max_pressure,400,130.0,C2,0,0,4
max_pressure,400,130.0,C3,0,2,3
max_pressure,400,130.0,C3_E,-1,0,2
max_pressure,400,135.0,C1,0,0,4
max_pressure,400,135.0,C2,0,0,4
max_pressure,400,135.0,C3,0,3,3
max_pressure,400,135.0,C3_E,-1,0,2
max_pressure,400,140.0,C1,0,2,5
max_pressure,400,140.0,C2,0,3,4
max_pressure,400,140.0,C3,0,3,3
max_pressure,400,140.0,C3_E,-1,0,2
max_pressure,400,145.0,C1,0,3,7
max_pressure,400,145.0,C2,1,0,1
max_pressure,400,145.0,C3,1,0,0
max_pressure,400,145.0,C3_E,-1,0,0
max_pressure,400,150.0,C1,1,0,8
max_pressure,400,150.0,C2,1,0,0
max_pressure,400,150.0,C3,1,0,4
max_pressure,400,150.0,C3_E,-1,0,3
max_pressure,400,155.0,C1,1,0,9
max_pressure,400,155.0,C2,1,0,4
max_pressure,400,155.0,C3,1,0,4
max_pressure,400,155.0,C3_E,-1,0,3
max_pressure,400,160.0,C1,1,0,10
max_pressure,400,160.0,C2,0,0,5
max_pressure,400,160.0,C3,0,0,4
max_pressure,400,160.0,C3_E,-1,0,3
max_pressure,400,165.0,C1,0,0,11
max_pressure,400,165.0,C2,0,0,7
max_pressure,400,165.0,C3,0,3,4
max_pressure,400,165.0,C3_E,-1,0,0
max_pressure,400,170.0,C1,0,6,15
max_pressure,400,170.0,C2,0,4,7
max_pressure,400,170.0,C3,0,4,4
max_pressure,400,170.0,C3_E,-1,0,0
max_pressure,400,175.0,C1,0,6,16
max_pressure,400,175.0,C2,1,0,3
max_pressure,400,175.0,C3,1,0,1
max_pressure,400,175.0,C3_E,-1,0,0
max_pressure,400,180.0,C1,1,4,14
max_pressure,400,180.0,C2,1,0,0
max_pressure,400,180.0,C3,1,0,6
max_pressure,400,180.0,C3_E,-1,0,4
max_pressure,400,185.0,C1,1,0,6
max_pressure,400,185.0,C2,1,0,6
max_pressure,400,185.0,C3,1,0,7
max_pressure,400,185.0,C3_E,-1,0,4
max_pressure,400,190.0,C1,1,0,4
max_pressure,400,190.0,C2,0,0,14
max_pressure,400,190.0,C3,0,0,7
max_pressure,400,190.0,C3_E,-1,0,4
max_pressure,400,195.0,C1,0,1,5
max_pressure,400,195.0,C2,0,0,16
max_pressure,400,195.0,C3,0,4,7
max_pressure,400,195.0,C3_E,-1,0,0
max_pressure,400,200.0,C1,0,2,7
max_pressure,400,200.0,C2,0,1,16
max_pressure,400,200.0,C3,0,7,7
max_pressure,400,200.0,C3_E,-1,0,0
max_pressure,400,205.0,C1,0,3,9
max_pressure,400,205.0,C2,1,2,12
max_pressure,400,205.0,C3,1,0,2
max_pressure,400,205.0,C3_E,-1,0,0
max_pressure,400,210.0,C1,1,0,8
max_pressure,400,210.0,C2,1,0,4
max_pressure,400,210.0,C3,1,0,7
max_pressure,400,210.0,C3_E,-1,0,6
max_pressure,400,215.0,C1,1,0,7
max_pressure,400,215.0,C2,1,0,4
max_pressure,400,215.0,C3,1,0,16
max_pressure,400,215.0,C3_E,-1,0,7
max_pressure,400,220.0,C1,1,0,5
max_pressure,400,220.0,C2,0,0,8
max_pressure,400,220.0,C3,0,0,16
max_pressure,400,220.0,C3_E,-1,0,6
max_pressure,400,225.0,C1,0,2,5
max_pressure,400,225.0,C2,0,0,8
max_pressure,400,225.0,C3,0,2,16
max_pressure,400,225.0,C3_E,-1,0,1
max_pressure,400,230.0,C1,0,3,6
max_pressure,400,230.0,C2,0,3,8
max_pressure,400,230.0,C3,0,10,16
max_pressure,400,230.0,C3_E,-1,0,0
max_pressure,400,235.0,C1,0,4,9
max_pressure,400,235.0,C2,1,3,4
max_pressure,400,235.0,C3,1,6,12
max_pressure,400,235.0,C3_E,-1,0,0
max_pressure,400,240.0,C1,1,0,8
max_pressure,400,240.0,C2,1,0,1
max_pressure,400,240.0,C3,1,0,8
max_pressure,400,240.0,C3_E,-1,0,7
max_pressure,400,245.0,C1,1,0,11
max_pressure,400,245.0,C2,1,0,5
max_pressure,400,245.0,C3,1,0,8
max_pressure,400,245.0,C3_E,-1,0,15
max_pressure,400,250.0,C1,1,0,11
max_pressure,400,250.0,C2,0,0,6
max_pressure,400,250.0,C3,0,1,8
max_pressure,400,250.0,C3_E,-1,0,15
max_pressure,400,255.0,C1,0,2,12
max_pressure,400,255.0,C2,0,0,8
max_pressure,400,255.0,C3,0,3,8
max_pressure,400,255.0,C3_E,-1,0,9
max_pressure,400,260.0,C1,0,5,12
max_pressure,400,260.0,C2,0,3,8
max_pressure,400,260.0,C3,0,6,8
max_pressure,400,260.0,C3_E,-1,0,3
max_pressure,400,265.0,C1,0,6,13
max_pressure,400,265.0,C2,1,0,5
max_pressure,400,265.0,C3,1,2,4
max_pressure,400,265.0,C3_E,-1,0,0
max_pressure,400,270.0,C1,1,4,9
max_pressure,400,270.0,C2,1,0,0
max_pressure,400,270.0,C3,1,0,6
max_pressure,400,270.0,C3_E,-1,0,6
max_pressure,400,275.0,C1,1,0,4
max_pressure,400,275.0,C2,1,0,7
max_pressure,400,275.0,C3,1,0,8
max_pressure,400,275.0,C3_E,-1,0,8
max_pressure,400,280.0,C1,1,0,3
max_pressure,400,280.0,C2,0,0,13
max_pressure,400,280.0,C3,0,0,8
max_pressure,400,280.0,C3_E,-1,0,8
max_pressure,400,285.0,C1,0,0,5
max_pressure,400,285.0,C2,0,0,13
max_pressure,400,285.0,C3,0,3,8
max_pressure,400,285.0,C3_E,-1,0,3
max_pressure,400,290.0,C1,0,0,6
max_pressure,400,290.0,C2,0,2,13
max_pressure,400,290.0,C3,0,8,8
max_pressure,400,290.0,C3_E,-1,0,0
max_pressure,400,295.0,C1,0,2,6
max_pressure,400,295.0,C2,1,4,9
max_pressure,400,295.0,C3,1,0,3
max_pressure,400,295.0,C3_E,-1,0,0
max_pressure,400,300.0,C1,1,0,3
max_pressure,400,300.0,C2,1,0,1
max_pressure,400,300.0,C3,1,0,6
max_pressure,400,300.0,C3_E,-1,0,8
max_pressure,400,305.0,C1,1,0,5
max_pressure,400,305.0,C2,1,0,5
max_pressure,400,305.0,C3,1,0,13
max_pressure,400,305.0,C3_E,-1,0,8
max_pressure,400,310.0,C1,1,0,6
max_pressure,400,310.0,C2,0,0,6
max_pressure,400,310.0,C3,0,0,13
max_pressure,400,310.0,C3_E,-1,0,7
max_pressure,400,315.0,C1,0,0,9
max_pressure,400,315.0,C2,0,0,6
max_pressure,400,315.0,C3,0,5,13
max_pressure,400,315.0,C3_E,-1,0,2
max_pressure,400,320.0,C1,0,2,11
max_pressure,400,320.0,C2,0,2,6
max_pressure,400,320.0,C3,0,11,13
max_pressure,400,320.0,C3_E,-1,0,0
max_pressure,400,325.0,C1,0,4,12
max_pressure,400,325.0,C2,1,0,1
max_pressure,400,325.0,C3,1,5,9
max_pressure,400,325.0,C3_E,-1,0,0
max_pressure,400,330.0,C1,1,0,9
max_pressure,400,330.0,C2,1,0,0
max_pressure,400,330.0,C3,1,0,5
max_pressure,400,330.0,C3_E,-1,0,8
max_pressure,400,335.0,C1,1,0,6
max_pressure,400,335.0,C2,1,0,6
max_pressure,400,335.0,C3,1,0,6
max_pressure,400,335.0,C3_E,-1,0,13
max_pressure,400,340.0,C1,1,0,5
max_pressure,400,340.0,C2,0,0,11
max_pressure,400,340.0,C3,0,0,6
max_pressure,400,340.0,C3_E,-1,0,12
max_pressure,400,345.0,C1,0,1,6
max_pressure,400,345.0,C2,0,0,12
max_pressure,400,345.0,C3,0,4,6
max_pressure,400,345.0,C3_E,-1,0,6
max_pressure,400,350.0,C1,0,1,7
max_pressure,400,350.0,C2,0,3,12
max_pressure,400,350.0,C3,0,5,6
max_pressure,400,350.0,C3_E,-1,0,0
max_pressure,400,355.0,C1,0,3,8
max_pressure,400,355.0,C2,1,0,7
max_pressure,400,355.0,C3,1,0,1
max_pressure,400,355.0,C3_E,-1,0,0
max_pressure,400,360.0,C1,1,0,4
max_pressure,400,360.0,C2,1,0,0
max_pressure,400,360.0,C3,1,0,8
max_pressure,400,360.0,C3_E,-1,0,6
max_pressure,400,365.0,C1,1,0,3
max_pressure,400,365.0,C2,1,0,5
max_pressure,400,365.0,C3,1,0,12
max_pressure,400,365.0,C3_E,-1,0,6
max_pressure,400,370.0,C1,1,0,2
max_pressure,400,370.0,C2,0,0,8
max_pressure,400,370.0,C3,0,0,12
max_pressure,400,370.0,C3_E,-1,0,6
max_pressure,400,375.0,C1,0,0,4
max_pressure,400,375.0,C2,0,0,8
max_pressure,400,375.0,C3,0,4,12
max_pressure,400,375.0,C3_E,-1,0,1
max_pressure,400,380.0,C1,0,2,5
max_pressure,400,380.0,C2,0,3,8
max_pressure,400,380.0,C3,0,11,12
max_pressure,400,380.0,C3_E,-1,0,0
max_pressure,400,385.0,C1,0,2,6
max_pressure,400,385.0,C2,1,0,3
max_pressure,400,385.0,C3,1,5,8
max_pressure,400,385.0,C3_E,-1,0,0
max_pressure,400,390.0,C1,1,0,4
max_pressure,400,390.0,C2,1,0,0
max_pressure,400,390.0,C3,1,0,7
max_pressure,400,390.0,C3_E,-1,0,8
max_pressure,400,395.0,C1,1,0,2
max_pressure,400,395.0,C2,1,0,5
max_pressure,400,395.0,C3,1,0,8
max_pressure,400,395.0,C3_E,-1,0,12
max_pressure,400,400.0,C1,1,0,3
max_pressure,400,400.0,C2,0,0,5
max_pressure,400,400.0,C3,0,0,8
max_pressure,400,400.0,C3_E,-1,0,12
max_pressure,400,405.0,C1,0,0,5
max_pressure,400,405.0,C2,0,0,6
max_pressure,400,405.0,C3,0,3,8
max_pressure,400,405.0,C3_E,-1,0,5
max_pressure,400,410.0,C1,0,1,7
max_pressure,400,410.0,C2,0,3,6
max_pressure,400,410.0,C3,0,8,8
max_pressure,400,410.0,C3_E,-1,0,0
max_pressure,400,415.0,C1,0,1,7
max_pressure,400,415.0,C2,1,0,2
max_pressure,400,415.0,C3,1,1,4
max_pressure,400,415.0,C3_E,-1,0,0
max_pressure,400,420.0,C1,1,0,3
max_pressure,400,420.0,C2,1,0,0
max_pressure,400,420.0,C3,1,0,6
max_pressure,400,420.0,C3_E,-1,0,7
max_pressure,400,425.0,C1,1,0,5
max_pressure,400,425.0,C2,1,0,6
max_pressure,400,425.0,C3,1,0,6
max_pressure,400,425.0,C3_E,-1,0,8
max_pressure,400,430.0,C1,1,0,3
max_pressure,400,430.0,C2,0,0,8
max_pressure,400,430.0,C3,0,0,6
max_pressure,400,430.0,C3_E,-1,0,8
max_pressure,400,435.0,C1,0,0,6
max_pressure,400,435.0,C2,0,1,8
max_pressure,400,435.0,C3,0,4,6
max_pressure,400,435.0,C3_E,-1,0,1
max_pressure,400,440.0,C1,0,2,8
max_pressure,400,440.0,C2,0,3,8
max_pressure,400,440.0,C3,0,6,6
max_pressure,400,440.0,C3_E,-1,0,0
max_pressure,400,445.0,C1,0,3,10
max_pressure,400,445.0,C2,1,0,3
max_pressure,400,445.0,C3,1,0,2
max_pressure,400,445.0,C3_E,-1,0,0
max_pressure,400,450.0,C1,1,0,8
max_pressure,400,450.0,C2,1,0,0
max_pressure,400,450.0,C3,1,0,8
max_pressure,400,450.0,C3_E,-1,0,6
max_pressure,400,455.0,C1,1,0,4
max_pressure,400,455.0,C2,1,0,7
max_pressure,400,455.0,C3,1,0,8
max_pressure,400,455.0,C3_E,-1,0,6
max_pressure,400,460.0,C1,1,0,4
max_pressure,400,460.0,C2,0,0,9
max_pressure,400,460.0,C3,0,0,8
max_pressure,400,460.0,C3_E,-1,0,6
max_pressure,400,465.0,C1,0,0,6
max_pressure,400,465.0,C2,0,0,11
max_pressure,400,465.0,C3,0,5,8
max_pressure,400,465.0,C3_E,-1,0,0
max_pressure,400,470.0,C1,0,1,7
max_pressure,400,470.0,C2,0,2,11
max_pressure,400,470.0,C3,0,6,8
max_pressure,400,470.0,C3_E,-1,0,0
max_pressure,400,475.0,C1,0,2,8
max_pressure,400,475.0,C2,1,2,7
max_pressure,400,475.0,C3,1,0,3
max_pressure,400,475.0,C3_E,-1,0,0
max_pressure,400,480.0,C1,1,0,5
max_pressure,400,480.0,C2,1,0,0
max_pressure,400,480.0,C3,1,0,8
max_pressure,400,480.0,C3_E,-1,0,7
max_pressure,400,485.0,C1,1,0,5
max_pressure,400,485.0,C2,1,0,6
max_pressure,400,485.0,C3,1,0,11
max_pressure,400,485.0,C3_E,-1,0,8
max_pressure,400,490.0,C1,1,0,6
max_pressure,400,490.0,C2,0,0,7
max_pressure,400,490.0,C3,0,0,11
max_pressure,400,490.0,C3_E,-1,0,7
max_pressure,400,495.0,C1,0,1,11
max_pressure,400,495.0,C2,0,0,7
max_pressure,400,495.0,C3,0,1,11
max_pressure,400,495.0,C3_E,-1,0,2
max_pressure,400,500.0,C1,0,2,13
max_pressure,400,500.0,C2,0,4,7
max_pressure,400,500.0,C3,0,9,11
max_pressure,400,500.0,C3_E,-1,0,0
max_pressure,400,505.0,C1,0,5,14
max_pressure,400,505.0,C2,1,0,3
max_pressure,400,505.0,C3,1,3,7
max_pressure,400,505.0,C3_E,-1,0,0
max_pressure,400,510.0,C1,1,1,10
max_pressure,400,510.0,C2,1,0,0
max_pressure,400,510.0,C3,1,0,7
max_pressure,400,510.0,C3_E,-1,0,8
max_pressure,400,515.0,C1,1,0,6
max_pressure,400,515.0,C2,1,0,6
max_pressure,400,515.0,C3,1,0,7
max_pressure,400,515.0,C3_E,-1,0,11
max_pressure,400,520.0,C1,1,0,3
max_pressure,400,520.0,C2,0,0,13
max_pressure,400,520.0,C3,0,0,7
max_pressure,400,520.0,C3_E,-1,0,11
max_pressure,400,525.0,C1,0,0,6
max_pressure,400,525.0,C2,0,0,13
max_pressure,400,525.0,C3,0,3,7
max_pressure,400,525.0,C3_E,-1,0,5
max_pressure,400,530.0,C1,0,2,8
max_pressure,400,530.0,C2,0,1,13
max_pressure,400,530.0,C3,0,7,7
max_pressure,400,530.0,C3_E,-1,0,0
max_pressure,400,535.0,C1,0,3,9
max_pressure,400,535.0,C2,1,1,8
max_pressure,400,535.0,C3,1,0,4
max_pressure,400,535.0,C3_E,-1,0,0
max_pressure,400,540.0,C1,1,0,6
max_pressure,400,540.0,C2,1,0,0
max_pressure,400,540.0,C3,1,0,8
max_pressure,400,540.0,C3_E,-1,0,6
max_pressure,400,545.0,C1,1,0,4
max_pressure,400,545.0,C2,1,0,6
max_pressure,400,545.0,C3,1,0,13
max_pressure,400,545.0,C3_E,-1,0,7
max_pressure,400,550.0,C1,1,0,6
max_pressure,400,550.0,C2,0,0,9
max_pressure,400,550.0,C3,0,0,13
max_pressure,400,550.0,C3_E,-1,0,5
max_pressure,400,555.0,C1,0,0,8
max_pressure,400,555.0,C2,0,0,10
max_pressure,400,555.0,C3,0,2,13
max_pressure,400,555.0,C3_E,-1,0,2
max_pressure,400,560.0,C1,0,0,9
max_pressure,400,560.0,C2,0,2,10
max_pressure,400,560.0,C3,0,10,13
max_pressure,400,560.0,C3_E,-1,0,0
max_pressure,400,565.0,C1,0,2,13
max_pressure,400,565.0,C2,1,1,6
max_pressure,400,565.0,C3,1,4,8
max_pressure,400,565.0,C3_E,-1,0,0
max_pressure,400,570.0,C1,1,1,12
max_pressure,400,570.0,C2,1,0,0
max_pressure,400,570.0,C3,1,0,7
max_pressure,400,570.0,C3_E,-1,0,9
max_pressure,400,575.0,C1,1,0,10
max_pressure,400,575.0,C2,1,0,7
max_pressure,400,575.0,C3,1,0,10
max_pressure,400,575.0,C3_E,-1,0,13
max_pressure,400,580.0,C1,1,0,8
max_pressure,400,580.0,C2,0,0,10
max_pressure,400,580.0,C3,0,0,10
max_pressure,400,580.0,C3_E,-1,0,13
max_pressure,400,585.0,C1,0,2,9
max_pressure,400,585.0,C2,0,0,12
max_pressure,400,585.0,C3,0,3,10
max_pressure,400,585.0,C3_E,-1,0,8
max_pressure,400,590.0,C1,0,5,11
max_pressure,400,590.0,C2,0,3,12
max_pressure,400,590.0,C3,0,8,10
max_pressure,400,590.0,C3_E,-1,0,1
max_pressure,400,595.0,C1,0,8,15
max_pressure,400,595.0,C2,1,0,7
max_pressure,400,595.0,C3,1,4,7
max_pressure,400,595.0,C3_E,-1,0,0
max_pressure,400,600.0,C1,1,1,13
max_pressure,400,600.0,C2,1,0,1
max_pressure,400,600.0,C3,1,0,7
max_pressure,400,600.0,C3_E,-1,0,5
max_pressure,400,605.0,C1,1,0,9
max_pressure,400,605.0,C2,1,0,7
max_pressure,400,605.0,C3,1,0,12
max_pressure,400,605.0,C3_E,-1,0,10
max_pressure,400,610.0,C1,1,0,8
max_pressure,400,610.0,C2,0,0,11
max_pressure,400,610.0,C3,0,0,12
max_pressure,400,610.0,C3_E,-1,0,9
max_pressure,400,615.0,C1,0,1,10
max_pressure,400,615.0,C2,0,0,12
max_pressure,400,615.0,C3,0,4,12
max_pressure,400,615.0,C3_E,-1,0,5
