controller,scenario,seed,min_green,delay_per_trip,trips,wall_s
green_wave,corridor_peak,45,90,46.51439245810058,2864,35.60223295800006
green_wave,corridor_peak,46,90,43.67105281325505,2897,34.65000412500012
green_wave,corridor_peak,47,90,45.908792756539235,2982,36.89145112500046
green_wave,corridor_peak,48,90,44.290259521402135,2967,35.37046974999976
green_wave,corridor_peak,49,90,44.883856186112084,2837,34.48044341700006
green_wave,corridor_peak,50,90,45.551997954313016,2933,35.50122108300002
green_wave,corridor_peak,51,90,44.86732199787452,2823,34.79861620799966
max_pressure,corridor_peak,42,90,47.19145726932238,2937,37.77314995800043
max_pressure,corridor_peak,43,90,47.38160361566788,2987,38.43759450000016
max_pressure,corridor_peak,44,90,48.6925590147109,2923,38.67482404099974
max_pressure,corridor_peak,45,90,49.23332868595333,2869,37.72387837499991
max_pressure,corridor_peak,46,90,46.80716896551722,2900,38.081739041999754
max_pressure,corridor_peak,47,90,48.54792756539236,2982,38.257159124999816
max_pressure,corridor_peak,48,90,47.243919055649215,2965,37.82149933299934
max_pressure,corridor_peak,49,90,48.06460887949246,2838,37.34992041700025
max_pressure,corridor_peak,50,90,48.1782385008519,2935,38.015327457999774
max_pressure,corridor_peak,51,90,47.82957507082163,2824,37.0622457089994
